generation,max,mean,std,min
262,748.8731199418663,677.4927968901708,99.27975359027826,406.97651538898765
263,747.606628432242,648.1421144178086,192.57839040688577,114.4945443535435
264,752.4719729000408,649.2480551736594,193.77189886989422,96.85574287918297
265,745.6231866778306,638.6163450519041,173.02226382857722,166.96564934183678
266,739.7678501705502,660.4505887711351,128.60704357041,243.73010366408582
267,743.9260466435242,721.4701530733392,17.46474575621034,668.5998367727971
268,743.6468533491345,641.8314861575783,221.20442038878812,-164.06347522146274
269,732.9468488521811,557.0295901244525,313.85456446451286,-217.47478313538065
270,737.240534362622,637.7226338407968,172.9630973583334,154.80269307025222
271,740.680931636277,659.5468177579911,182.3080459158829,1.2904308802775897
272,740.0560004310669,714.1591782876392,22.04908051696449,660.7110696180388
273,738.0160913957006,589.1211691547093,233.85130608344818,90.06543765029383
274,741.9258355607889,693.9440035269588,100.54865701896364,345.7335450680053
275,738.9303212727194,633.1829769969441,267.35651442326304,-330.71425634267877
276,738.3961052463409,724.9579062463781,6.942244313394443,713.085373046289
277,741.1109077543694,690.3518826350654,141.51855858429425,161.39604402534363
278,744.7784464761515,553.987530284554,220.9843788089869,207.35417007400835
279,737.3712792451228,667.6730318221079,166.20106515044282,74.4390101957801
280,746.959243989014,617.4979864986736,199.5023414655896,48.9355825022753
281,744.7702689149643,661.5627195837926,126.69265311895747,318.23056190998784
282,744.895481933888,632.8153606849174,189.98298822893793,2.603127429104817
283,737.3060966797646,713.5996982813317,42.07418433449215,560.6169123884762
284,743.5491099487801,712.4418460525607,50.359626042362564,535.2731072738658
285,746.3255417183532,617.0097107074097,198.08669015779944,-9.952439536040083
286,745.0072534647251,705.8790828261061,43.57464729334689,578.0730506447607
287,731.9473043259617,645.2802510590369,159.81998807793255,110.31326228402128
288,736.2387120237552,613.9478751848328,181.02406688722496,135.13829929971206
289,730.5548159835552,502.9610132289575,292.213116801019,-91.2829234648844
290,730.655183958665,587.8519175537014,220.10076943223348,127.24052716890465
291,735.2435743336522,531.8438628980282,278.9978530240208,-94.68101151762018
292,728.5813696870187,591.0996411567024,194.598247550465,26.75190733583564
293,741.0214708842016,498.3781264972035,339.5254532851955,-281.07774556873403
294,748.3682867887549,624.2469184489139,192.61457837694937,44.32063072822344
295,726.1163567883137,579.1255074833304,247.14469028015415,-25.618775858280323
296,735.3823390255911,620.571877217344,205.89767204109893,4.1172595279710595
297,748.3316185050251,483.52176307847645,246.52867193768685,19.008133779481746
298,741.0290201215704,620.3202992964399,164.18984537950973,231.73298850847624
299,735.6066791265713,577.3871735743699,200.8884262282984,147.3664772545102
300,745.1052124850662,509.9383039636255,243.8377519818617,24.12572175018536
301,740.0095219280809,603.432267235906,191.29411144450842,106.29422923061911
302,744.831023478281,619.3312753095693,186.0382863544826,180.1205953465086
303,738.5876067882042,687.3326413510088,106.6184181880485,318.34403418388774
304,735.2847092627768,530.9581483955607,175.47627652699245,197.21823843896306
305,732.6775090255451,685.2743657360407,86.80955621258099,391.77812439105384
306,748.4021703028642,701.7157626070816,62.78327868990946,524.4055731214636
307,732.5121496211798,602.7004238797167,177.54019634650675,201.69329525180166
308,734.6264261756296,669.8357528674043,92.70385958179034,470.7871780781244
309,742.1821330472183,473.8981844817669,374.9957886681442,-251.9266799744232
310,723.9215834480125,560.4044266229245,263.26839543201515,-163.4108508182845
311,743.9697851186096,532.5230281993402,272.25909425455905,-151.37667689006128
312,750.3998902603274,592.6730001874307,220.12894184502744,65.10589335158336
313,737.8600899968003,609.0848323528892,151.39346828329857,175.4143340433593
314,742.747813083623,624.3796072439673,166.98248218718936,215.88209344914932
315,743.312924422198,643.8865474153594,187.34746088177525,82.04937683450154
316,740.7108569612399,544.5534809383588,277.769301943826,-238.26999864400352
317,732.3501216045946,625.8250539593023,127.52188633746684,314.09794997503207
318,733.5064496645384,555.0960016332215,269.54052764093785,-314.00033513760894
319,739.872339449448,600.047154641283,210.9474891727172,-54.75907349751956
320,744.9737404093462,575.3194214758679,278.3461394448084,-168.30701785077176
321,742.7766558615406,632.0398798775831,211.68155828215387,77.72402031199648
322,741.1598591541158,578.8714616783449,216.09066931327126,21.987132554406987
323,734.0225184226558,631.9153254904476,157.39984318928254,232.25618469530917
324,744.35883934404,719.1812121291894,22.69641695679286,650.693284712044
325,753.0710575939489,730.1053013395483,10.377388025658467,710.1069201399552
326,746.2032741777964,714.828776008313,43.70489738018398,554.6345977633282
327,742.7040902460243,531.2550135120018,299.611185494047,-161.53390801587133
328,737.4802810536974,711.551394959655,30.212698653333955,638.7998530784988
329,753.9924032527748,576.8835600899253,287.8224403598768,-262.8033208423714
330,752.7705202827937,672.0410244252973,155.95683791703308,116.35902704137925
331,732.1905019221413,660.1985349276317,157.2890937015823,242.52879898473853
332,740.3868133394673,665.6663181584632,163.5519309034704,139.2121541156864
333,735.9669434566199,559.209691142435,341.5590121639517,-329.55100238178386
334,756.6761592199396,607.7876800832388,354.1847017345896,-636.5046412357493
335,744.8794048541511,719.4264965861324,24.79175351918698,631.793223859433
336,743.6806005356656,712.1660411071255,35.838218579976356,615.2038544923013
337,739.6200944646272,702.1939366509324,90.92710019455477,362.7015582790126
338,745.2510857290679,723.5246201570885,8.833753105663916,707.0767699198198
339,744.5031439894864,727.6882432570821,11.392729136400163,695.8547454768918
340,745.1055789234914,693.4660760886478,120.73737949044778,243.53288935909515
341,742.2833702794874,681.1921193153313,99.68709820434003,369.14946309358305
342,737.6765315593531,656.274606395906,155.1135037352104,239.06726168664966
343,743.058654656144,725.5391355810791,8.71106327376454,707.0663524727483
344,739.1005598573628,712.9374425730472,40.50545444007441,565.9764504902729
345,733.9888892347716,630.0189802191021,168.10075505706405,197.43403200590595
346,740.3319558748169,668.4436996471977,143.15445717682775,272.95282005941607
347,734.680073122714,562.2808914534091,289.3323772887156,-168.111961463215
348,743.0300401227336,667.9012647155093,153.84128433610675,226.17546198504934
349,730.3753944194976,615.1127394979535,267.46489552802177,-355.531814785487
350,740.3290417461924,682.9562537603695,147.44965920858223,134.42980146808972
351,734.0094541182508,706.6334932595954,51.09551655306076,519.0202796337848
352,730.0169923094859,684.4341035636099,94.8818701467408,350.28631893888536
353,738.7511137697546,688.5523546205973,78.2653735350078,467.8884447870066
354,733.5839984312618,697.597654494736,77.04477949099012,417.81307571794537
355,733.4726453497238,708.8267518980225,23.51742210091452,651.5938905911219
356,726.4501491702363,674.1126023922485,91.29522334468903,436.0465767984053
357,735.1458417990641,633.311793987626,187.34807648303286,98.2280665516676
358,741.5701346824652,709.7755822266103,43.08888809022085,592.9792560163625
359,747.4976084457587,716.1855952862326,24.958589067178913,642.1902608667282
360,736.7343980372299,693.590781747158,102.789579003271,310.0659216070178
361,731.2552018673284,605.0797308018367,188.78461363589884,14.1589845112167
362,744.412091369371,603.0813829206692,245.634308967555,-15.630700533133053
363,737.3561230611809,569.1334156235047,257.36700231280014,55.844033265365255
364,737.7068039591661,654.7902767611923,189.80928485575112,90.10619227776115
365,733.9751897992863,635.8286702275935,145.95521308561024,222.67945553323278
366,740.3395376179786,635.0309814285584,196.72540046948515,101.92693879793794
367,792.1743640398188,665.2230524590276,177.55768935154543,60.26276287187446
368,811.6402025086267,636.7396087130952,248.1464534091605,-200.42142643470913
369,815.4763684444557,569.7141577939531,392.11053800984155,-408.91182211129217
370,967.7998312812947,620.3602768542966,347.7370027393036,-181.07722682338286
371,1263.837672222709,722.0625958134475,341.9727889617768,59.05242002550605
372,1186.9530218267905,695.5673524381331,423.2681941912033,-319.2244564079445
373,1321.6256391763177,921.9584241884417,295.1280848599746,63.72599762550361
